timestamp_iso,frame,detected,num_objects,objects_json
2026-09-13T03:04:32.031,1,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:32.041,2,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:32.530,3,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837155, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:33.030,4,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:33.530,5,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:34.026,6,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:34.533,7,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:35.029,8,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799999237060547, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:35.540,9,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:36.026,10,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": -0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:36.530,11,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:37.023,12,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:37.527,13,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:38.039,14,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:38.527,15,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:39.025,16,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.10533333569765091, ""d"": 0.0, ""h"": 0.1053333431482315}}]"
2026-09-13T03:04:39.527,17,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:40.046,18,True,1,"[{""id"": 0, ""position"": {""x"": 0.950000011920929, ""y"": 0.0, ""z"": 0.5133333365122477}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:40.531,19,True,1,"[{""id"": 0, ""position"": {""x"": 2.65, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:41.037,20,True,1,"[{""id"": 0, ""position"": {""x"": 2.65, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:41.526,21,True,1,"[{""id"": 0, ""position"": {""x"": 2.65, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:42.058,22,True,1,"[{""id"": 0, ""position"": {""x"": 2.65, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:42.525,23,True,1,"[{""id"": 0, ""position"": {""x"": 2.65, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:43.028,24,True,1,"[{""id"": 0, ""position"": {""x"": 2.65, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.3291666507720947, ""d"": 0.0, ""h"": 0.3291666507720947}}]"
2026-09-13T03:04:43.525,25,False,0,[]
2026-09-13T03:04:44.023,26,False,0,[]
2026-09-13T03:04:44.526,27,False,0,[]
2026-09-13T03:04:45.039,28,False,0,[]
2026-09-13T03:04:45.525,29,False,0,[]
2026-09-13T03:04:46.024,30,False,0,[]
2026-09-13T03:04:46.531,31,False,0,[]
2026-09-13T03:04:47.027,32,False,0,[]
2026-09-13T03:04:47.527,33,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:48.025,34,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:48.528,35,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:49.030,36,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:49.523,37,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:50.028,38,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:50.525,39,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:51.032,40,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.1316666603088379, ""d"": 0.0, ""h"": 0.1316666603088379}}]"
2026-09-13T03:04:51.525,41,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:52.027,42,True,1,"[{""id"": 0, ""position"": {""x"": 1.15, ""y"": 0.0, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:52.532,43,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": 0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:53.049,44,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": 0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:53.554,45,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837155, ""y"": 0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:54.040,46,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": 0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
2026-09-13T03:04:54.528,47,True,1,"[{""id"": 0, ""position"": {""x"": 1.3500000476837157, ""y"": 0.4400000174840291, ""z"": 0.3}, ""size"": {""w"": 0.15799996256828308, ""d"": 0.0, ""h"": 0.15799999237060547}}]"
